uid,gics_sector,country,type_of_target,year,scope1_tonnes,scope2_tonnes,targeted_emissions,scenario,growth_rate,interpolation_method
C030,Real Estate,USA,Scope 1,2040,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2041,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2042,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2043,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2044,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2045,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2046,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2047,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2048,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2049,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2050,5451120,9440000,5451120,med,0.01,linear
C030,Real Estate,USA,Scope 1,2025,6780000,9440000,6780000,high,0.02,linear
C030,Real Estate,USA,Scope 1,2026,6514224,9440000,6514224,high,0.02,linear
C030,Real Estate,USA,Scope 1,2027,6248448,9440000,6248448,high,0.02,linear
C030,Real Estate,USA,Scope 1,2028,5982672,9440000,5982672,high,0.02,linear
C030,Real Estate,USA,Scope 1,2029,5716896,9440000,5716896,high,0.02,linear
C030,Real Estate,USA,Scope 1,2030,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2031,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2032,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2033,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2034,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2035,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2036,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2037,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2038,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2039,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2040,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2041,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2042,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2043,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2044,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2045,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2046,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2047,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2048,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2049,5451120,9440000,5451120,high,0.02,linear
C030,Real Estate,USA,Scope 1,2050,5451120,9440000,5451120,high,0.02,linear
C031,Industrials,Unknown,Direct,2025,4180000,7310000,11490000,low,0.0,linear
C031,Industrials,Unknown,Direct,2026,4099911,7169940,11269852,low,0.0,linear
C031,Industrials,Unknown,Direct,2027,4019822,7029881,11049703,low,0.0,linear
C031,Industrials,Unknown,Direct,2028,3939734,6889821,10829555,low,0.0,linear
C031,Industrials,Unknown,Direct,2029,3859645,6749762,10609406,low,0.0,linear
C031,Industrials,Unknown,Direct,2030,3779556,6609702,10389258,low,0.0,linear
C031,Industrials,Unknown,Direct,2031,3699467,6469642,10169110,low,0.0,linear
C031,Industrials,Unknown,Direct,2032,3619378,6329583,9948961,low,0.0,linear
C031,Industrials,Unknown,Direct,2033,3539290,6189523,9728813,low,0.0,linear
C031,Industrials,Unknown,Direct,2034,3459201,6049464,9508664,low,0.0,linear
C031,Industrials,Unknown,Direct,2035,3379112,5909404,9288516,low,0.0,linear
C031,Industrials,Unknown,Direct,2036,3299023,5769344,9068368,low,0.0,linear
C031,Industrials,Unknown,Direct,2037,3218934,5629285,8848219,low,0.0,linear
C031,Industrials,Unknown,Direct,2038,3138846,5489225,8628071,low,0.0,linear
C031,Industrials,Unknown,Direct,2039,3058757,5349166,8407922,low,0.0,linear
C031,Industrials,Unknown,Direct,2040,2978668,5209106,8187774,low,0.0,linear
C031,Industrials,Unknown,Direct,2041,2898579,5069046,7967626,low,0.0,linear
C031,Industrials,Unknown,Direct,2042,2818490,4928987,7747477,low,0.0,linear
C031,Industrials,Unknown,Direct,2043,2738402,4788927,7527329,low,0.0,linear
C031,Industrials,Unknown,Direct,2044,2658313,4648868,7307180,low,0.0,linear
C031,Industrials,Unknown,Direct,2045,2578224,4508808,7087032,low,0.0,linear
C031,Industrials,Unknown,Direct,2046,2498135,4368748,6866884,low,0.0,linear
C031,Industrials,Unknown,Direct,2047,2418046,4228689,6646735,low,0.0,linear
C031,Industrials,Unknown,Direct,2048,2337958,4088629,6426587,low,0.0,linear
C031,Industrials,Unknown,Direct,2049,2257869,3948570,6206438,low,0.0,linear
C031,Industrials,Unknown,Direct,2050,2177780,3808510,5986290,low,0.0,linear
C031,Industrials,Unknown,Direct,2025,4180000,7310000,11490000,med,0.01,linear
C031,Industrials,Unknown,Direct,2026,4099911,7169940,11269852,med,0.01,linear
C031,Industrials,Unknown,Direct,2027,4019822,7029881,11049703,med,0.01,linear
C031,Industrials,Unknown,Direct,2028,3939734,6889821,10829555,med,0.01,linear
C031,Industrials,Unknown,Direct,2029,3859645,6749762,10609406,med,0.01,linear
C031,Industrials,Unknown,Direct,2030,3779556,6609702,10389258,med,0.01,linear
C031,Industrials,Unknown,Direct,2031,3699467,6469642,10169110,med,0.01,linear
C031,Industrials,Unknown,Direct,2032,3619378,6329583,9948961,med,0.01,linear
C031,Industrials,Unknown,Direct,2033,3539290,6189523,9728813,med,0.01,linear
C031,Industrials,Unknown,Direct,2034,3459201,6049464,9508664,med,0.01,linear
C031,Industrials,Unknown,Direct,2035,3379112,5909404,9288516,med,0.01,linear
C031,Industrials,Unknown,Direct,2036,3299023,5769344,9068368,med,0.01,linear
C031,Industrials,Unknown,Direct,2037,3218934,5629285,8848219,med,0.01,linear
C031,Industrials,Unknown,Direct,2038,3138846,5489225,8628071,med,0.01,linear
C031,Industrials,Unknown,Direct,2039,3058757,5349166,8407922,med,0.01,linear
C031,Industrials,Unknown,Direct,2040,2978668,5209106,8187774,med,0.01,linear
C031,Industrials,Unknown,Direct,2041,2898579,5069046,7967626,med,0.01,linear
C031,Industrials,Unknown,Direct,2042,2818490,4928987,7747477,med,0.01,linear
C031,Industrials,Unknown,Direct,2043,2738402,4788927,7527329,med,0.01,linear
C031,Industrials,Unknown,Direct,2044,2658313,4648868,7307180,med,0.01,linear
C031,Industrials,Unknown,Direct,2045,2578224,4508808,7087032,med,0.01,linear
C031,Industrials,Unknown,Direct,2046,2498135,4368748,6866884,med,0.01,linear
C031,Industrials,Unknown,Direct,2047,2418046,4228689,6646735,med,0.01,linear
C031,Industrials,Unknown,Direct,2048,2337958,4088629,6426587,med,0.01,linear
C031,Industrials,Unknown,Direct,2049,2257869,3948570,6206438,med,0.01,linear
C031,Industrials,Unknown,Direct,2050,2177780,3808510,5986290,med,0.01,linear
C031,Industrials,Unknown,Direct,2025,4180000,7310000,11490000,high,0.02,linear
C031,Industrials,Unknown,Direct,2026,4099911,7169940,11269852,high,0.02,linear
C031,Industrials,Unknown,Direct,2027,4019822,7029881,11049703,high,0.02,linear
C031,Industrials,Unknown,Direct,2028,3939734,6889821,10829555,high,0.02,linear
C031,Industrials,Unknown,Direct,2029,3859645,6749762,10609406,high,0.02,linear
C031,Industrials,Unknown,Direct,2030,3779556,6609702,10389258,high,0.02,linear
C031,Industrials,Unknown,Direct,2031,3699467,6469642,10169110,high,0.02,linear
C031,Industrials,Unknown,Direct,2032,3619378,6329583,9948961,high,0.02,linear
C031,Industrials,Unknown,Direct,2033,3539290,6189523,9728813,high,0.02,linear
C031,Industrials,Unknown,Direct,2034,3459201,6049464,9508664,high,0.02,linear
C031,Industrials,Unknown,Direct,2035,3379112,5909404,9288516,high,0.02,linear
C031,Industrials,Unknown,Direct,2036,3299023,5769344,9068368,high,0.02,linear
C031,Industrials,Unknown,Direct,2037,3218934,5629285,8848219,high,0.02,linear
C031,Industrials,Unknown,Direct,2038,3138846,5489225,8628071,high,0.02,linear
C031,Industrials,Unknown,Direct,2039,3058757,5349166,8407922,high,0.02,linear
C031,Industrials,Unknown,Direct,2040,2978668,5209106,8187774,high,0.02,linear
C031,Industrials,Unknown,Direct,2041,2898579,5069046,7967626,high,0.02,linear
C031,Industrials,Unknown,Direct,2042,2818490,4928987,7747477,high,0.02,linear
C031,Industrials,Unknown,Direct,2043,2738402,4788927,7527329,high,0.02,linear
C031,Industrials,Unknown,Direct,2044,2658313,4648868,7307180,high,0.02,linear
C031,Industrials,Unknown,Direct,2045,2578224,4508808,7087032,high,0.02,linear
C031,Industrials,Unknown,Direct,2046,2498135,4368748,6866884,high,0.02,linear
C031,Industrials,Unknown,Direct,2047,2418046,4228689,6646735,high,0.02,linear
C031,Industrials,Unknown,Direct,2048,2337958,4088629,6426587,high,0.02,linear
C031,Industrials,Unknown,Direct,2049,2257869,3948570,6206438,high,0.02,linear
C031,Industrials,Unknown,Direct,2050,2177780,3808510,5986290,high,0.02,linear
C032,Materials,Global,Scope 2,2025,3740000,2080000,2080000,low,0.0,linear
C032,Materials,Global,Scope 2,2026,3740000,2063693,2063693,low,0.0,linear
C032,Materials,Global,Scope 2,2027,3740000,2047386,2047386,low,0.0,linear
C032,Materials,Global,Scope 2,2028,3740000,2031078,2031078,low,0.0,linear
C032,Materials,Global,Scope 2,2029,3740000,2014771,2014771,low,0.0,linear
C032,Materials,Global,Scope 2,2030,3740000,1998464,1998464,low,0.0,linear
C032,Materials,Global,Scope 2,2031,3740000,1982157,1982157,low,0.0,linear
C032,Materials,Global,Scope 2,2032,3740000,1965850,1965850,low,0.0,linear
C032,Materials,Global,Scope 2,2033,3740000,1949542,1949542,low,0.0,linear
C032,Materials,Global,Scope 2,2034,3740000,1933235,1933235,low,0.0,linear
C032,Materials,Global,Scope 2,2035,3740000,1916928,1916928,low,0.0,linear
C032,Materials,Global,Scope 2,2036,3740000,1900621,1900621,low,0.0,linear
C032,Materials,Global,Scope 2,2037,3740000,1884314,1884314,low,0.0,linear
C032,Materials,Global,Scope 2,2038,3740000,1868006,1868006,low,0.0,linear
C032,Materials,Global,Scope 2,2039,3740000,1851699,1851699,low,0.0,linear
C032,Materials,Global,Scope 2,2040,3740000,1835392,1835392,low,0.0,linear
C032,Materials,Global,Scope 2,2041,3740000,1819085,1819085,low,0.0,linear
C032,Materials,Global,Scope 2,2042,3740000,1802778,1802778,low,0.0,linear
C032,Materials,Global,Scope 2,2043,3740000,1786470,1786470,low,0.0,linear
C032,Materials,Global,Scope 2,2044,3740000,1770163,1770163,low,0.0,linear
C032,Materials,Global,Scope 2,2045,3740000,1753856,1753856,low,0.0,linear
C032,Materials,Global,Scope 2,2046,3740000,1737549,1737549,low,0.0,linear
C032,Materials,Global,Scope 2,2047,3740000,1721242,1721242,low,0.0,linear
C032,Materials,Global,Scope 2,2048,3740000,1704934,1704934,low,0.0,linear
C032,Materials,Global,Scope 2,2049,3740000,1688627,1688627,low,0.0,linear
C032,Materials,Global,Scope 2,2050,3740000,1672320,1672320,low,0.0,linear
C032,Materials,Global,Scope 2,2025,3740000,2080000,2080000,med,0.01,linear
C032,Materials,Global,Scope 2,2026,3740000,2063693,2063693,med,0.01,linear
C032,Materials,Global,Scope 2,2027,3740000,2047386,2047386,med,0.01,linear
C032,Materials,Global,Scope 2,2028,3740000,2031078,2031078,med,0.01,linear
C032,Materials,Global,Scope 2,2029,3740000,2014771,2014771,med,0.01,linear
C032,Materials,Global,Scope 2,2030,3740000,1998464,1998464,med,0.01,linear
C032,Materials,Global,Scope 2,2031,3740000,1982157,1982157,med,0.01,linear
C032,Materials,Global,Scope 2,2032,3740000,1965850,1965850,med,0.01,linear
C032,Materials,Global,Scope 2,2033,3740000,1949542,1949542,med,0.01,linear
C032,Materials,Global,Scope 2,2034,3740000,1933235,1933235,med,0.01,linear
C032,Materials,Global,Scope 2,2035,3740000,1916928,1916928,med,0.01,linear
C032,Materials,Global,Scope 2,2036,3740000,1900621,1900621,med,0.01,linear
C032,Materials,Global,Scope 2,2037,3740000,1884314,1884314,med,0.01,linear
C032,Materials,Global,Scope 2,2038,3740000,1868006,1868006,med,0.01,linear
C032,Materials,Global,Scope 2,2039,3740000,1851699,1851699,med,0.01,linear
C032,Materials,Global,Scope 2,2040,3740000,1835392,1835392,med,0.01,linear
C032,Materials,Global,Scope 2,2041,3740000,1819085,1819085,med,0.01,linear
C032,Materials,Global,Scope 2,2042,3740000,1802778,1802778,med,0.01,linear
C032,Materials,Global,Scope 2,2043,3740000,1786470,1786470,med,0.01,linear
C032,Materials,Global,Scope 2,2044,3740000,1770163,1770163,med,0.01,linear
C032,Materials,Global,Scope 2,2045,3740000,1753856,1753856,med,0.01,linear
C032,Materials,Global,Scope 2,2046,3740000,1737549,1737549,med,0.01,linear
C032,Materials,Global,Scope 2,2047,3740000,1721242,1721242,med,0.01,linear
C032,Materials,Global,Scope 2,2048,3740000,1704934,1704934,med,0.01,linear
C032,Materials,Global,Scope 2,2049,3740000,1688627,1688627,med,0.01,linear
C032,Materials,Global,Scope 2,2050,3740000,1672320,1672320,med,0.01,linear
C032,Materials,Global,Scope 2,2025,3740000,2080000,2080000,high,0.02,linear
C032,Materials,Global,Scope 2,2026,3740000,2063693,2063693,high,0.02,linear
C032,Materials,Global,Scope 2,2027,3740000,2047386,2047386,high,0.02,linear
C032,Materials,Global,Scope 2,2028,3740000,2031078,2031078,high,0.02,linear
C032,Materials,Global,Scope 2,2029,3740000,2014771,2014771,high,0.02,linear
C032,Materials,Global,Scope 2,2030,3740000,1998464,1998464,high,0.02,linear
C032,Materials,Global,Scope 2,2031,3740000,1982157,1982157,high,0.02,linear
C032,Materials,Global,Scope 2,2032,3740000,1965850,1965850,high,0.02,linear
C032,Materials,Global,Scope 2,2033,3740000,1949542,1949542,high,0.02,linear
C032,Materials,Global,Scope 2,2034,3740000,1933235,1933235,high,0.02,linear
C032,Materials,Global,Scope 2,2035,3740000,1916928,1916928,high,0.02,linear
C032,Materials,Global,Scope 2,2036,3740000,1900621,1900621,high,0.02,linear
C032,Materials,Global,Scope 2,2037,3740000,1884314,1884314,high,0.02,linear
C032,Materials,Global,Scope 2,2038,3740000,1868006,1868006,high,0.02,linear
C032,Materials,Global,Scope 2,2039,3740000,1851699,1851699,high,0.02,linear
C032,Materials,Global,Scope 2,2040,3740000,1835392,1835392,high,0.02,linear
C032,Materials,Global,Scope 2,2041,3740000,1819085,1819085,high,0.02,linear
C032,Materials,Global,Scope 2,2042,3740000,1802778,1802778,high,0.02,linear
C032,Materials,Global,Scope 2,2043,3740000,1786470,1786470,high,0.02,linear
C032,Materials,Global,Scope 2,2044,3740000,1770163,1770163,high,0.02,linear
C032,Materials,Global,Scope 2,2045,3740000,1753856,1753856,high,0.02,linear
C032,Materials,Global,Scope 2,2046,3740000,1737549,1737549,high,0.02,linear
C032,Materials,Global,Scope 2,2047,3740000,1721242,1721242,high,0.02,linear
C032,Materials,Global,Scope 2,2048,3740000,1704934,1704934,high,0.02,linear
C032,Materials,Global,Scope 2,2049,3740000,1688627,1688627,high,0.02,linear
C032,Materials,Global,Scope 2,2050,3740000,1672320,1672320,high,0.02,linear
C033,Financials,Global,Scope 1,2025,21300000,4370000,21300000,low,0.0,linear
C033,Financials,Global,Scope 1,2026,19050720,4370000,19050720,low,0.0,linear
C033,Financials,Global,Scope 1,2027,16801440,4370000,16801440,low,0.0,linear
C033,Financials,Global,Scope 1,2028,14552160,4370000,14552160,low,0.0,linear
C033,Financials,Global,Scope 1,2029,12302880,4370000,12302880,low,0.0,linear
C033,Financials,Global,Scope 1,2030,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2031,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2032,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2033,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2034,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2035,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2036,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2037,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2038,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2039,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2040,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2041,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2042,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2043,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2044,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2045,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2046,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2047,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2048,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2049,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2050,10053600,4370000,10053600,low,0.0,linear
C033,Financials,Global,Scope 1,2025,21300000,4370000,21300000,med,0.01,linear
C033,Financials,Global,Scope 1,2026,19050720,4370000,19050720,med,0.01,linear
C033,Financials,Global,Scope 1,2027,16801440,4370000,16801440,med,0.01,linear
C033,Financials,Global,Scope 1,2028,14552160,4370000,14552160,med,0.01,linear
C033,Financials,Global,Scope 1,2029,12302880,4370000,12302880,med,0.01,linear
C033,Financials,Global,Scope 1,2030,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2031,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2032,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2033,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2034,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2035,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2036,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2037,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2038,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2039,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2040,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2041,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2042,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2043,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2044,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2045,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2046,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2047,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2048,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2049,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2050,10053600,4370000,10053600,med,0.01,linear
C033,Financials,Global,Scope 1,2025,21300000,4370000,21300000,high,0.02,linear
C033,Financials,Global,Scope 1,2026,19050720,4370000,19050720,high,0.02,linear
