uid,scenario,year,carbon_cost_without_usd,total_cost_with_abatement_usd,net_savings_usd
C029,Medium Risk,2044,2132982559.7621202,5791986158.595278,-3659003598.8331575
C029,High Risk,2045,3604501295.3458204,7428490912.555557,-3823989617.209737
C029,Low Risk,2045,1080221541.6415832,4954465339.136057,-3874243797.4944735
C029,Medium Risk,2045,2177046110.383172,6029453968.5221195,-3852407858.1389475
C029,High Risk,2046,3709898772.631567,7725927636.055252,-4016028863.423685
C029,Low Risk,2046,1086083705.2631588,5154807988.930528,-4068724283.667369
C029,Medium Risk,2046,2226928330.526329,6272740447.9710655,-4045812117.4447365
C029,High Risk,2047,3822571396.564737,8030639506.202368,-4208068109.637631
C029,Low Risk,2047,1094449351.359478,5357654121.199741,-4263204769.8402634
C029,Medium Risk,2047,2281377681.37896,6520594058.129486,-4239216376.750526
C029,High Risk,2048,3940850833.7000117,8340958056.428432,-4400107222.72842
C029,Low Risk,2048,1104676575.5500011,5562361794.246843,-4457685218.696842
C029,Medium Risk,2048,2339310518.650012,6771931075.683696,-4432620557.033684
C029,High Risk,2049,4063359290.226339,8655505892.291864,-4592146602.065525
C029,Low Risk,2049,1116263804.6326294,5768429546.818682,-4652165742.186052
C029,Medium Risk,2049,2399847200.0252743,7025872095.387379,-4626024895.362104
C029,High Risk,2050,4189009851.5379295,8973195699.817402,-4784185848.279472
C029,Low Risk,2050,1128832550.6757905,5975478779.034739,-4846646228.358948
C029,Medium Risk,2050,2462303000.2515893,7281732154.919483,-4819429154.667894
C029,High Risk,2025,1234434431.0384393,1234434431.0384393,0.0
C029,Low Risk,2025,1129376676.2268465,1129376676.2268465,0.0
C029,Medium Risk,2025,1152264341.553685,1152264341.553685,0.0
C029,High Risk,2026,1434300394.2126672,1609544333.3574038,-175243939.14473653
C029,Low Risk,2026,1150235236.1052625,1329349796.3147364,-179114560.20947385
C029,Medium Risk,2026,1252073419.370526,1429800350.6994736,-177726931.32894754
C029,High Risk,2027,1632526937.8224213,1999810123.1811047,-367283185.35868335
C029,Low Risk,2027,1170280128.0197413,1543875174.4021096,-373595046.3823683
C029,Medium Risk,2027,1350719693.2894723,1721850883.924209,-371131190.6347368
C029,High Risk,2028,1828251498.0505166,2387573887.957885,-559322389.9073682
C029,Low Risk,2028,1189157923.8810523,1757233429.3357892,-568075505.454737
C029,Medium Risk,2028,1447631355.822103,2012166772.7715766,-564535416.9494736
C029,High Risk,2029,2020215400.42106,2771577078.2076387,-751361677.7865787
C029,Low Risk,2029,1206380356.04211,1968936374.770268,-762556018.728158
C029,Medium Risk,2029,1541988718.484247,2299928427.730562,-757939709.2463152
C029,High Risk,2030,2206632454.272656,3150033378.273182,-943400924.000526
C029,Low Risk,2030,1221292355.545263,2178328860.446316,-957036504.9010527
C029,Medium Risk,2030,1632648818.3905616,2583992786.9426665,-951343968.552105
C029,High Risk,2031,2385063835.512673,3520504005.727146,-1135440170.2144732
C029,Low Risk,2031,1233051903.805268,2384568894.8792152,-1151516991.0739472
C029,Medium Risk,2031,1718079139.9705603,2862827367.8284545,-1144748227.8578942
C029,High Risk,2032,2552360190.2768226,3879839606.7052436,-1327479416.428421
C029,Low Risk,2032,1240645383.6636844,2586642860.9105263,-1345997477.246842
C029,Medium Risk,2032,1796340159.197401,3134492646.361085,-1338152487.163684
C029,High Risk,2033,2704778051.7492075,4224296649.8618393,-1519518598.1126318
C029,Low Risk,2033,1242973758.803426,2783451692.568689,-1540477933.7652628
C029,Medium Risk,2033,1865183124.2168732,3396739826.187399,-1531556701.9705257
C029,High Risk,2034,2838418094.952645,4549976003.808961,-1711557908.856316
C029,Low Risk,2034,1239050189.9852633,2974008639.577895,-1734958449.5926318
C029,Medium Risk,2034,1922350245.030556,3647311250.8058186,-1724961005.7752626
C029,High Risk,2035,2950094574.5629234,4853691729.633186,-1903597155.070263
C029,Low Risk,2035,1228321818.1507943,3157760753.916321,-1929438935.7655265
C029,Medium Risk,2035,1966132603.051607,3884497868.132659,-1918365265.081052
C029,High Risk,2036,3038553406.349517,5134189807.633726,-2095636401.2842093
C029,Low Risk,2036,1211051725.2289476,3334971147.167369,-2123919421.9384212
C029,Medium Risk,2036,1996114907.567921,4107884431.9547625,-2111769524.3868415
C029,High Risk,2037,3105607859.2231464,5393283506.721304,-2287675647.4981575
C029,Low Risk,2037,1188587899.2863204,3506987807.3976364,-2318399908.1113157
C029,Medium Risk,2037,2013823201.852656,4318996985.545287,-2305173783.6926312
C029,High Risk,2038,3156489413.5621085,5636204219.880003,-2479714806.3178945
C029,Low Risk,2038,1163298340.5642111,3676178702.6400003,-2512880362.0757895
C029,Medium Risk,2038,2022845714.0084438,4521423701.000023,-2498577986.991579
C029,High Risk,2039,3198927045.7697535,5870681185.6958065,-2671754139.926053
C029,Low Risk,2039,1138084831.1944783,3845445711.6515837,-2707360880.4571056
C029,Medium Risk,2039,2028164141.5989685,4720146443.903179,-2691982302.3042107
C029,High Risk,2040,3241214941.6200294,6105008327.760029,-2863793386.1399994
C029,Low Risk,2040,1115657473.6900005,4017498840.3200006,-2901841366.63
C029,Medium Risk,2040,2034908199.8300195,4920294761.44002,-2885386561.61
C029,High Risk,2041,3290225930.510041,6346058562.863987,-3055832632.3539457
C029,Low Risk,2041,1097929405.8500044,4194251258.652899,-3096321852.8028946
C029,Medium Risk,2041,2047150454.1600182,5125941275.075808,-3078790820.9157896
C029,High Risk,2042,3350271337.738416,6598143216.306311,-3247871878.5678945
C029,Low Risk,2042,1085785362.3568428,4376587701.332632,-3290802338.975789
C029,Medium Risk,2042,2067276734.4237013,5339471814.64528,-3272195080.2215786
C029,High Risk,2043,3423042926.9550076,6862953941.478165,-3439911014.523157
C029,Low Risk,2043,1079217298.8450043,4564500089.231319,-3485282790.3863153
C029,Medium Risk,2043,2096033016.060016,5561632288.072647,-3465599272.0126314
C029,High Risk,2044,3508259529.8105454,7140209900.8063345,-3631950370.995789
C029,Low Risk,2044,1077642521.9010534,4757405833.222632,-3679763311.321579
C029,Medium Risk,2044,2132982559.7621202,5791986158.595278,-3659003598.8331575
C029,High Risk,2045,3604501295.3458204,7428490912.555557,-3823989617.209737
C029,Low Risk,2045,1080221541.6415832,4954465339.136057,-3874243797.4944735
C029,Medium Risk,2045,2177046110.383172,6029453968.5221195,-3852407858.1389475
C029,High Risk,2046,3709898772.631567,7725927636.055252,-4016028863.423685
C029,Low Risk,2046,1086083705.2631588,5154807988.930528,-4068724283.667369
C029,Medium Risk,2046,2226928330.526329,6272740447.9710655,-4045812117.4447365
C029,High Risk,2047,3822571396.564737,8030639506.202368,-4208068109.637631
C029,Low Risk,2047,1094449351.359478,5357654121.199741,-4263204769.8402634
C029,Medium Risk,2047,2281377681.37896,6520594058.129486,-4239216376.750526
C029,High Risk,2048,3940850833.7000117,8340958056.428432,-4400107222.72842
C029,Low Risk,2048,1104676575.5500011,5562361794.246843,-4457685218.696842
C029,Medium Risk,2048,2339310518.650012,6771931075.683696,-4432620557.033684
C029,High Risk,2049,4063359290.226339,8655505892.291864,-4592146602.065525
C029,Low Risk,2049,1116263804.6326294,5768429546.818682,-4652165742.186052
C029,Medium Risk,2049,2399847200.0252743,7025872095.387379,-4626024895.362104
C029,High Risk,2050,4189009851.5379295,8973195699.817402,-4784185848.279472
C029,Low Risk,2050,1128832550.6757905,5975478779.034739,-4846646228.358948
C029,Medium Risk,2050,2462303000.2515893,7281732154.919483,-4819429154.667894
C029,High Risk,2025,1234434431.0384393,1234434431.0384393,0.0
C029,Low Risk,2025,1129376676.2268465,1129376676.2268465,0.0
C029,Medium Risk,2025,1152264341.553685,1152264341.553685,0.0
C029,High Risk,2026,1434300394.2126672,1609544333.3574038,-175243939.14473653
C029,Low Risk,2026,1150235236.1052625,1329349796.3147364,-179114560.20947385
C029,Medium Risk,2026,1252073419.370526,1429800350.6994736,-177726931.32894754
C029,High Risk,2027,1632526937.8224213,1999810123.1811047,-367283185.35868335
C029,Low Risk,2027,1170280128.0197413,1543875174.4021096,-373595046.3823683
C029,Medium Risk,2027,1350719693.2894723,1721850883.924209,-371131190.6347368
C029,High Risk,2028,1828251498.0505166,2387573887.957885,-559322389.9073682
C029,Low Risk,2028,1189157923.8810523,1757233429.3357892,-568075505.454737
C029,Medium Risk,2028,1447631355.822103,2012166772.7715766,-564535416.9494736
C029,High Risk,2029,2020215400.42106,2771577078.2076387,-751361677.7865787
C029,Low Risk,2029,1206380356.04211,1968936374.770268,-762556018.728158
C029,Medium Risk,2029,1541988718.484247,2299928427.730562,-757939709.2463152
C029,High Risk,2030,2206632454.272656,3150033378.273182,-943400924.000526
C029,Low Risk,2030,1221292355.545263,2178328860.446316,-957036504.9010527
C029,Medium Risk,2030,1632648818.3905616,2583992786.9426665,-951343968.552105
C029,High Risk,2031,2385063835.512673,3520504005.727146,-1135440170.2144732
C029,Low Risk,2031,1233051903.805268,2384568894.8792152,-1151516991.0739472
C029,Medium Risk,2031,1718079139.9705603,2862827367.8284545,-1144748227.8578942
C029,High Risk,2032,2552360190.2768226,3879839606.7052436,-1327479416.428421
C029,Low Risk,2032,1240645383.6636844,2586642860.9105263,-1345997477.246842
C029,Medium Risk,2032,1796340159.197401,3134492646.361085,-1338152487.163684
C029,High Risk,2033,2704778051.7492075,4224296649.8618393,-1519518598.1126318
C029,Low Risk,2033,1242973758.803426,2783451692.568689,-1540477933.7652628
C029,Medium Risk,2033,1865183124.2168732,3396739826.187399,-1531556701.9705257
C029,High Risk,2034,2838418094.952645,4549976003.808961,-1711557908.856316
C029,Low Risk,2034,1239050189.9852633,2974008639.577895,-1734958449.5926318
C029,Medium Risk,2034,1922350245.030556,3647311250.8058186,-1724961005.7752626
C029,High Risk,2035,2950094574.5629234,4853691729.633186,-1903597155.070263
C029,Low Risk,2035,1228321818.1507943,3157760753.916321,-1929438935.7655265
C029,Medium Risk,2035,1966132603.051607,3884497868.132659,-1918365265.081052
C029,High Risk,2036,3038553406.349517,5134189807.633726,-2095636401.2842093
C029,Low Risk,2036,1211051725.2289476,3334971147.167369,-2123919421.9384212
C029,Medium Risk,2036,1996114907.567921,4107884431.9547625,-2111769524.3868415
C029,High Risk,2037,3105607859.2231464,5393283506.721304,-2287675647.4981575
C029,Low Risk,2037,1188587899.2863204,3506987807.3976364,-2318399908.1113157
C029,Medium Risk,2037,2013823201.852656,4318996985.545287,-2305173783.6926312
C029,High Risk,2038,3156489413.5621085,5636204219.880003,-2479714806.3178945
C029,Low Risk,2038,1163298340.5642111,3676178702.6400003,-2512880362.0757895
C029,Medium Risk,2038,2022845714.0084438,4521423701.000023,-2498577986.991579
C029,High Risk,2039,3198927045.7697535,5870681185.6958065,-2671754139.926053
C029,Low Risk,2039,1138084831.1944783,3845445711.6515837,-2707360880.4571056
C029,Medium Risk,2039,2028164141.5989685,4720146443.903179,-2691982302.3042107
C029,High Risk,2040,3241214941.6200294,6105008327.760029,-2863793386.1399994
C029,Low Risk,2040,1115657473.6900005,4017498840.3200006,-2901841366.63
C029,Medium Risk,2040,2034908199.8300195,4920294761.44002,-2885386561.61
C029,High Risk,2041,3290225930.510041,6346058562.863987,-3055832632.3539457
C029,Low Risk,2041,1097929405.8500044,4194251258.652899,-3096321852.8028946
C029,Medium Risk,2041,2047150454.1600182,5125941275.075808,-3078790820.9157896
C029,High Risk,2042,3350271337.738416,6598143216.306311,-3247871878.5678945
C029,Low Risk,2042,1085785362.3568428,4376587701.332632,-3290802338.975789
C029,Medium Risk,2042,2067276734.4237013,5339471814.64528,-3272195080.2215786
C029,High Risk,2043,3423042926.9550076,6862953941.478165,-3439911014.523157
C029,Low Risk,2043,1079217298.8450043,4564500089.231319,-3485282790.3863153
C029,Medium Risk,2043,2096033016.060016,5561632288.072647,-3465599272.0126314
C029,High Risk,2044,3508259529.8105454,7140209900.8063345,-3631950370.995789
C029,Low Risk,2044,1077642521.9010534,4757405833.222632,-3679763311.321579
C029,Medium Risk,2044,2132982559.7621202,5791986158.595278,-3659003598.8331575
C029,High Risk,2045,3604501295.3458204,7428490912.555557,-3823989617.209737
C029,Low Risk,2045,1080221541.6415832,4954465339.136057,-3874243797.4944735
C029,Medium Risk,2045,2177046110.383172,6029453968.5221195,-3852407858.1389475
C029,High Risk,2046,3709898772.631567,7725927636.055252,-4016028863.423685
C029,Low Risk,2046,1086083705.2631588,5154807988.930528,-4068724283.667369
C029,Medium Risk,2046,2226928330.526329,6272740447.9710655,-4045812117.4447365
C029,High Risk,2047,3822571396.564737,8030639506.202368,-4208068109.637631
C029,Low Risk,2047,1094449351.359478,5357654121.199741,-4263204769.8402634
C029,Medium Risk,2047,2281377681.37896,6520594058.129486,-4239216376.750526
C029,High Risk,2048,3940850833.7000117,8340958056.428432,-4400107222.72842
C029,Low Risk,2048,1104676575.5500011,5562361794.246843,-4457685218.696842
C029,Medium Risk,2048,2339310518.650012,6771931075.683696,-4432620557.033684
C029,High Risk,2049,4063359290.226339,8655505892.291864,-4592146602.065525
C029,Low Risk,2049,1116263804.6326294,5768429546.818682,-4652165742.186052
C029,Medium Risk,2049,2399847200.0252743,7025872095.387379,-4626024895.362104
C029,High Risk,2050,4189009851.5379295,8973195699.817402,-4784185848.279472
C029,Low Risk,2050,1128832550.6757905,5975478779.034739,-4846646228.358948
C029,Medium Risk,2050,2462303000.2515893,7281732154.919483,-4819429154.667894
C030,High Risk,2025,,,
C030,Low Risk,2025,,,
C030,Medium Risk,2025,,,
C030,High Risk,2026,,,
C030,Low Risk,2026,,,
C030,Medium Risk,2026,,,
C030,High Risk,2027,,,
C030,Low Risk,2027,,,
C030,Medium Risk,2027,,,
C030,High Risk,2028,,,
C030,Low Risk,2028,,,
C030,Medium Risk,2028,,,
C030,High Risk,2029,,,
C030,Low Risk,2029,,,
C030,Medium Risk,2029,,,
C030,High Risk,2030,,,
C030,Low Risk,2030,,,
C030,Medium Risk,2030,,,
C030,High Risk,2031,,,
C030,Low Risk,2031,,,
C030,Medium Risk,2031,,,
C030,High Risk,2032,,,
C030,Low Risk,2032,,,
C030,Medium Risk,2032,,,
C030,High Risk,2033,,,
C030,Low Risk,2033,,,
C030,Medium Risk,2033,,,
C030,High Risk,2034,,,
C030,Low Risk,2034,,,
C030,Medium Risk,2034,,,
C030,High Risk,2035,,,
C030,Low Risk,2035,,,
C030,Medium Risk,2035,,,
C030,High Risk,2036,,,
C030,Low Risk,2036,,,
C030,Medium Risk,2036,,,
C030,High Risk,2037,,,
C030,Low Risk,2037,,,
C030,Medium Risk,2037,,,
C030,High Risk,2038,,,
C030,Low Risk,2038,,,
C030,Medium Risk,2038,,,
C030,High Risk,2039,,,
C030,Low Risk,2039,,,
C030,Medium Risk,2039,,,
C030,High Risk,2040,,,
C030,Low Risk,2040,,,
C030,Medium Risk,2040,,,
C030,High Risk,2041,,,
C030,Low Risk,2041,,,
C030,Medium Risk,2041,,,
C030,High Risk,2042,,,
C030,Low Risk,2042,,,
C030,Medium Risk,2042,,,
C030,High Risk,2043,,,
C030,Low Risk,2043,,,
C030,Medium Risk,2043,,,
C030,High Risk,2044,,,
C030,Low Risk,2044,,,
C030,Medium Risk,2044,,,
C030,High Risk,2045,,,
C030,Low Risk,2045,,,
C030,Medium Risk,2045,,,
C030,High Risk,2046,,,
C030,Low Risk,2046,,,
C030,Medium Risk,2046,,,
C030,High Risk,2047,,,
C030,Low Risk,2047,,,
C030,Medium Risk,2047,,,
C030,High Risk,2048,,,
C030,Low Risk,2048,,,
C030,Medium Risk,2048,,,
C030,High Risk,2049,,,
C030,Low Risk,2049,,,
C030,Medium Risk,2049,,,
C030,High Risk,2050,,,
C030,Low Risk,2050,,,
C030,Medium Risk,2050,,,
C030,High Risk,2025,,,
C030,Low Risk,2025,,,
C030,Medium Risk,2025,,,
C030,High Risk,2026,,,
C030,Low Risk,2026,,,
C030,Medium Risk,2026,,,
C030,High Risk,2027,,,
C030,Low Risk,2027,,,
C030,Medium Risk,2027,,,
C030,High Risk,2028,,,
C030,Low Risk,2028,,,
C030,Medium Risk,2028,,,
C030,High Risk,2029,,,
C030,Low Risk,2029,,,
C030,Medium Risk,2029,,,
C030,High Risk,2030,,,
C030,Low Risk,2030,,,
C030,Medium Risk,2030,,,
C030,High Risk,2031,,,
C030,Low Risk,2031,,,
C030,Medium Risk,2031,,,
C030,High Risk,2032,,,
C030,Low Risk,2032,,,
C030,Medium Risk,2032,,,
C030,High Risk,2033,,,
C030,Low Risk,2033,,,
C030,Medium Risk,2033,,,
C030,High Risk,2034,,,
C030,Low Risk,2034,,,
C030,Medium Risk,2034,,,
C030,High Risk,2035,,,
C030,Low Risk,2035,,,
C030,Medium Risk,2035,,,
C030,High Risk,2036,,,
C030,Low Risk,2036,,,
C030,Medium Risk,2036,,,
C030,High Risk,2037,,,
C030,Low Risk,2037,,,
C030,Medium Risk,2037,,,
C030,High Risk,2038,,,
C030,Low Risk,2038,,,
C030,Medium Risk,2038,,,
C030,High Risk,2039,,,
C030,Low Risk,2039,,,
C030,Medium Risk,2039,,,
C030,High Risk,2040,,,
C030,Low Risk,2040,,,
C030,Medium Risk,2040,,,
C030,High Risk,2041,,,
C030,Low Risk,2041,,,
C030,Medium Risk,2041,,,
C030,High Risk,2042,,,
C030,Low Risk,2042,,,
C030,Medium Risk,2042,,,
C030,High Risk,2043,,,
C030,Low Risk,2043,,,
C030,Medium Risk,2043,,,
C030,High Risk,2044,,,
C030,Low Risk,2044,,,
C030,Medium Risk,2044,,,
C030,High Risk,2045,,,
C030,Low Risk,2045,,,
C030,Medium Risk,2045,,,
C030,High Risk,2046,,,
C030,Low Risk,2046,,,
C030,Medium Risk,2046,,,
C030,High Risk,2047,,,
C030,Low Risk,2047,,,
C030,Medium Risk,2047,,,
C030,High Risk,2048,,,
C030,Low Risk,2048,,,
C030,Medium Risk,2048,,,
C030,High Risk,2049,,,
C030,Low Risk,2049,,,
C030,Medium Risk,2049,,,
C030,High Risk,2050,,,
C030,Low Risk,2050,,,
C030,Medium Risk,2050,,,
C030,High Risk,2025,,,
C030,Low Risk,2025,,,
C030,Medium Risk,2025,,,
C030,High Risk,2026,,,
C030,Low Risk,2026,,,
C030,Medium Risk,2026,,,
C030,High Risk,2027,,,
C030,Low Risk,2027,,,
C030,Medium Risk,2027,,,
C030,High Risk,2028,,,
C030,Low Risk,2028,,,
C030,Medium Risk,2028,,,
C030,High Risk,2029,,,
C030,Low Risk,2029,,,
C030,Medium Risk,2029,,,
C030,High Risk,2030,,,
C030,Low Risk,2030,,,
C030,Medium Risk,2030,,,
C030,High Risk,2031,,,
C030,Low Risk,2031,,,
C030,Medium Risk,2031,,,
C030,High Risk,2032,,,
C030,Low Risk,2032,,,
C030,Medium Risk,2032,,,
C030,High Risk,2033,,,
C030,Low Risk,2033,,,
C030,Medium Risk,2033,,,
C030,High Risk,2034,,,
C030,Low Risk,2034,,,
C030,Medium Risk,2034,,,
C030,High Risk,2035,,,
C030,Low Risk,2035,,,
C030,Medium Risk,2035,,,
C030,High Risk,2036,,,
C030,Low Risk,2036,,,
C030,Medium Risk,2036,,,
C030,High Risk,2037,,,
C030,Low Risk,2037,,,
C030,Medium Risk,2037,,,
C030,High Risk,2038,,,
C030,Low Risk,2038,,,
C030,Medium Risk,2038,,,
C030,High Risk,2039,,,
C030,Low Risk,2039,,,
C030,Medium Risk,2039,,,
C030,High Risk,2040,,,
C030,Low Risk,2040,,,
C030,Medium Risk,2040,,,
C030,High Risk,2041,,,
C030,Low Risk,2041,,,
C030,Medium Risk,2041,,,
C030,High Risk,2042,,,
C030,Low Risk,2042,,,
C030,Medium Risk,2042,,,
C030,High Risk,2043,,,
C030,Low Risk,2043,,,
C030,Medium Risk,2043,,,
C030,High Risk,2044,,,
C030,Low Risk,2044,,,
C030,Medium Risk,2044,,,
C030,High Risk,2045,,,
C030,Low Risk,2045,,,
C030,Medium Risk,2045,,,
C030,High Risk,2046,,,
C030,Low Risk,2046,,,
